scenario,policy,origin_week,target_week,horizon,hub,category,region,quantity
base,ridge,2018-07-30,2018-07-30,1,SP,health_beauty,Southeast,145.0
base,ridge,2018-07-30,2018-08-06,2,SP,health_beauty,Central-West,12.0
base,ridge,2018-07-30,2018-08-06,2,SP,health_beauty,North,9.0
base,ridge,2018-07-30,2018-08-06,2,SP,health_beauty,Southeast,145.0
base,ridge,2018-07-30,2018-08-13,3,SP,health_beauty,Central-West,13.0
base,ridge,2018-07-30,2018-08-13,3,SP,health_beauty,North,9.0
base,ridge,2018-07-30,2018-08-13,3,SP,health_beauty,Northeast,11.0
base,ridge,2018-07-30,2018-08-13,3,SP,health_beauty,Southeast,137.0
base,ridge,2018-07-30,2018-08-20,4,SP,health_beauty,Central-West,15.0
base,ridge,2018-07-30,2018-08-20,4,SP,health_beauty,North,9.0
base,ridge,2018-07-30,2018-08-20,4,SP,health_beauty,Northeast,12.0
base,ridge,2018-07-30,2018-08-20,4,SP,health_beauty,Southeast,135.0
base,ridge,2018-07-30,2018-07-30,1,SP,housewares,Central-West,9.0
base,ridge,2018-07-30,2018-07-30,1,SP,housewares,North,2.0
base,ridge,2018-07-30,2018-07-30,1,SP,housewares,Northeast,2.0
base,ridge,2018-07-30,2018-07-30,1,SP,housewares,Southeast,99.0
base,ridge,2018-07-30,2018-08-06,2,SP,housewares,Central-West,15.0
base,ridge,2018-07-30,2018-08-06,2,SP,housewares,North,3.0
base,ridge,2018-07-30,2018-08-06,2,SP,housewares,Northeast,4.0
base,ridge,2018-07-30,2018-08-06,2,SP,housewares,Southeast,107.0
base,ridge,2018-07-30,2018-08-13,3,SP,housewares,Central-West,14.0
base,ridge,2018-07-30,2018-08-13,3,SP,housewares,North,3.0
base,ridge,2018-07-30,2018-08-13,3,SP,housewares,Northeast,5.0
base,ridge,2018-07-30,2018-08-13,3,SP,housewares,Southeast,99.0
base,ridge,2018-07-30,2018-08-20,4,SP,housewares,Central-West,14.0
base,ridge,2018-07-30,2018-08-20,4,SP,housewares,North,3.0
base,ridge,2018-07-30,2018-08-20,4,SP,housewares,Northeast,4.0
base,ridge,2018-07-30,2018-08-20,4,SP,housewares,Southeast,94.0
base,ridge,2018-07-30,2018-07-30,1,SP,sports_leisure,Southeast,78.0
base,ridge,2018-07-30,2018-08-06,2,SP,sports_leisure,Southeast,89.0
base,ridge,2018-07-30,2018-08-13,3,SP,sports_leisure,Southeast,85.0
base,ridge,2018-07-30,2018-08-20,4,SP,sports_leisure,Southeast,81.0
base,ridge,2018-07-30,2018-07-30,1,SP,telephony,Central-West,8.0
base,ridge,2018-07-30,2018-07-30,1,SP,telephony,Northeast,8.0
base,ridge,2018-07-30,2018-07-30,1,SP,telephony,Southeast,44.0
base,ridge,2018-07-30,2018-08-06,2,SP,telephony,Central-West,8.0
base,ridge,2018-07-30,2018-08-06,2,SP,telephony,Northeast,1.0
base,ridge,2018-07-30,2018-08-06,2,SP,telephony,South,4.0
base,ridge,2018-07-30,2018-08-06,2,SP,telephony,Southeast,43.0
base,ridge,2018-07-30,2018-08-13,3,SP,telephony,Central-West,7.0
base,ridge,2018-07-30,2018-08-13,3,SP,telephony,South,5.0
base,ridge,2018-07-30,2018-08-13,3,SP,telephony,Southeast,41.0
base,ridge,2018-07-30,2018-08-20,4,SP,telephony,Central-West,7.0
base,ridge,2018-07-30,2018-08-20,4,SP,telephony,South,5.0
base,ridge,2018-07-30,2018-08-20,4,SP,telephony,Southeast,42.0
base,ridge,2018-07-30,2018-07-30,1,SP,watches_gifts,Central-West,11.0
base,ridge,2018-07-30,2018-07-30,1,SP,watches_gifts,North,5.0
base,ridge,2018-07-30,2018-07-30,1,SP,watches_gifts,Northeast,22.0
base,ridge,2018-07-30,2018-07-30,1,SP,watches_gifts,Southeast,84.0
base,ridge,2018-07-30,2018-08-06,2,SP,watches_gifts,Central-West,10.0
base,ridge,2018-07-30,2018-08-06,2,SP,watches_gifts,North,5.0
base,ridge,2018-07-30,2018-08-06,2,SP,watches_gifts,Northeast,19.0
base,ridge,2018-07-30,2018-08-06,2,SP,watches_gifts,Southeast,82.0
base,ridge,2018-07-30,2018-08-13,3,SP,watches_gifts,Central-West,10.0
base,ridge,2018-07-30,2018-08-13,3,SP,watches_gifts,North,5.0
base,ridge,2018-07-30,2018-08-13,3,SP,watches_gifts,Northeast,19.0
base,ridge,2018-07-30,2018-08-13,3,SP,watches_gifts,Southeast,80.0
base,ridge,2018-07-30,2018-08-20,4,SP,watches_gifts,Central-West,10.0
base,ridge,2018-07-30,2018-08-20,4,SP,watches_gifts,North,5.0
base,ridge,2018-07-30,2018-08-20,4,SP,watches_gifts,Northeast,20.0
base,ridge,2018-07-30,2018-08-20,4,SP,watches_gifts,Southeast,82.0
base,ridge,2018-08-06,2018-08-06,1,MG,bed_bath_table,Central-West,10.0
base,ridge,2018-08-06,2018-08-06,1,MG,bed_bath_table,Southeast,4.0
base,ridge,2018-08-06,2018-08-13,2,MG,bed_bath_table,Northeast,14.0
base,ridge,2018-08-06,2018-08-20,3,MG,bed_bath_table,Northeast,14.0
base,ridge,2018-08-06,2018-08-27,4,MG,bed_bath_table,Northeast,14.0
base,ridge,2018-08-06,2018-08-06,1,MG,computers_accessories,Northeast,12.0
base,ridge,2018-08-06,2018-08-13,2,MG,computers_accessories,Northeast,13.0
base,ridge,2018-08-06,2018-08-20,3,MG,computers_accessories,Northeast,13.0
base,ridge,2018-08-06,2018-08-27,4,MG,computers_accessories,Northeast,13.0
base,ridge,2018-08-06,2018-08-06,1,MG,furniture_decor,Central-West,7.0
base,ridge,2018-08-06,2018-08-06,1,MG,furniture_decor,Northeast,6.0
base,ridge,2018-08-06,2018-08-13,2,MG,furniture_decor,Central-West,7.0
base,ridge,2018-08-06,2018-08-13,2,MG,furniture_decor,Northeast,7.0
base,ridge,2018-08-06,2018-08-20,3,MG,furniture_decor,Central-West,7.0
base,ridge,2018-08-06,2018-08-20,3,MG,furniture_decor,Northeast,7.0
base,ridge,2018-08-06,2018-08-27,4,MG,furniture_decor,Central-West,7.0
base,ridge,2018-08-06,2018-08-27,4,MG,furniture_decor,Northeast,8.0
base,ridge,2018-08-06,2018-08-06,1,MG,garden_tools,Southeast,3.0
base,ridge,2018-08-06,2018-08-06,1,MG,health_beauty,Central-West,6.0
base,ridge,2018-08-06,2018-08-06,1,MG,health_beauty,Northeast,8.0
base,ridge,2018-08-06,2018-08-13,2,MG,health_beauty,Northeast,14.0
base,ridge,2018-08-06,2018-08-20,3,MG,health_beauty,Northeast,14.0
base,ridge,2018-08-06,2018-08-27,4,MG,health_beauty,Northeast,14.0
base,ridge,2018-08-06,2018-08-06,1,MG,sports_leisure,Northeast,12.0
base,ridge,2018-08-06,2018-08-13,2,MG,sports_leisure,Northeast,14.0
base,ridge,2018-08-06,2018-08-20,3,MG,sports_leisure,Northeast,16.0
base,ridge,2018-08-06,2018-08-27,4,MG,sports_leisure,Northeast,16.0
base,ridge,2018-08-06,2018-08-06,1,MG,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-13,2,MG,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-20,3,MG,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-27,4,MG,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-06,1,PR,auto,South,8.0
base,ridge,2018-08-06,2018-08-13,2,PR,auto,South,8.0
base,ridge,2018-08-06,2018-08-20,3,PR,auto,South,8.0
base,ridge,2018-08-06,2018-08-27,4,PR,auto,South,8.0
base,ridge,2018-08-06,2018-08-06,1,PR,furniture_decor,South,20.0
base,ridge,2018-08-06,2018-08-13,2,PR,furniture_decor,South,15.0
base,ridge,2018-08-06,2018-08-20,3,PR,furniture_decor,South,15.0
base,ridge,2018-08-06,2018-08-27,4,PR,furniture_decor,South,17.0
base,ridge,2018-08-06,2018-08-06,1,PR,health_beauty,South,14.0
base,ridge,2018-08-06,2018-08-13,2,PR,health_beauty,South,16.0
base,ridge,2018-08-06,2018-08-20,3,PR,health_beauty,South,16.0
base,ridge,2018-08-06,2018-08-27,4,PR,health_beauty,South,16.0
base,ridge,2018-08-06,2018-08-06,1,PR,housewares,South,17.0
base,ridge,2018-08-06,2018-08-13,2,PR,housewares,South,17.0
base,ridge,2018-08-06,2018-08-20,3,PR,housewares,South,17.0
base,ridge,2018-08-06,2018-08-27,4,PR,housewares,South,17.0
base,ridge,2018-08-06,2018-08-06,1,PR,sports_leisure,South,2.0
base,ridge,2018-08-06,2018-08-06,1,PR,sports_leisure,Southeast,1.0
base,ridge,2018-08-06,2018-08-13,2,PR,sports_leisure,South,1.0
base,ridge,2018-08-06,2018-08-20,3,PR,sports_leisure,South,2.0
base,ridge,2018-08-06,2018-08-27,4,PR,sports_leisure,South,2.0
base,ridge,2018-08-06,2018-08-06,1,PR,watches_gifts,South,8.0
base,ridge,2018-08-06,2018-08-13,2,PR,watches_gifts,South,8.0
base,ridge,2018-08-06,2018-08-20,3,PR,watches_gifts,South,8.0
base,ridge,2018-08-06,2018-08-27,4,PR,watches_gifts,South,8.0
base,ridge,2018-08-06,2018-08-06,1,RJ,auto,Central-West,6.0
base,ridge,2018-08-06,2018-08-13,2,RJ,auto,Central-West,5.0
base,ridge,2018-08-06,2018-08-13,2,RJ,auto,Northeast,1.0
base,ridge,2018-08-06,2018-08-20,3,RJ,auto,Central-West,5.0
base,ridge,2018-08-06,2018-08-20,3,RJ,auto,Northeast,1.0
base,ridge,2018-08-06,2018-08-27,4,RJ,auto,Central-West,6.0
base,ridge,2018-08-06,2018-08-06,1,RJ,bed_bath_table,South,2.0
base,ridge,2018-08-06,2018-08-06,1,RJ,bed_bath_table,Southeast,8.0
base,ridge,2018-08-06,2018-08-13,2,RJ,bed_bath_table,South,10.0
base,ridge,2018-08-06,2018-08-20,3,RJ,bed_bath_table,South,10.0
base,ridge,2018-08-06,2018-08-27,4,RJ,bed_bath_table,South,10.0
base,ridge,2018-08-06,2018-08-06,1,RJ,furniture_decor,Northeast,5.0
base,ridge,2018-08-06,2018-08-13,2,RJ,furniture_decor,Northeast,5.0
base,ridge,2018-08-06,2018-08-20,3,RJ,furniture_decor,Northeast,5.0
base,ridge,2018-08-06,2018-08-27,4,RJ,furniture_decor,Northeast,5.0
base,ridge,2018-08-06,2018-08-06,1,RJ,garden_tools,Northeast,5.0
base,ridge,2018-08-06,2018-08-13,2,RJ,garden_tools,Northeast,4.0
base,ridge,2018-08-06,2018-08-20,3,RJ,garden_tools,Northeast,4.0
base,ridge,2018-08-06,2018-08-27,4,RJ,garden_tools,Northeast,4.0
base,ridge,2018-08-06,2018-08-06,1,RJ,housewares,Northeast,8.0
base,ridge,2018-08-06,2018-08-13,2,RJ,housewares,Northeast,8.0
base,ridge,2018-08-06,2018-08-20,3,RJ,housewares,Northeast,8.0
base,ridge,2018-08-06,2018-08-27,4,RJ,housewares,Northeast,8.0
base,ridge,2018-08-06,2018-08-06,1,RJ,sports_leisure,Central-West,12.0
base,ridge,2018-08-06,2018-08-06,1,RJ,sports_leisure,Southeast,4.0
base,ridge,2018-08-06,2018-08-13,2,RJ,sports_leisure,Central-West,11.0
base,ridge,2018-08-06,2018-08-13,2,RJ,sports_leisure,North,5.0
base,ridge,2018-08-06,2018-08-20,3,RJ,sports_leisure,Central-West,11.0
base,ridge,2018-08-06,2018-08-20,3,RJ,sports_leisure,North,5.0
base,ridge,2018-08-06,2018-08-27,4,RJ,sports_leisure,Central-West,11.0
base,ridge,2018-08-06,2018-08-27,4,RJ,sports_leisure,North,6.0
base,ridge,2018-08-06,2018-08-06,1,RJ,telephony,North,1.0
base,ridge,2018-08-06,2018-08-06,1,RJ,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-13,2,RJ,telephony,North,1.0
base,ridge,2018-08-06,2018-08-13,2,RJ,telephony,Northeast,5.0
base,ridge,2018-08-06,2018-08-20,3,RJ,telephony,North,2.0
base,ridge,2018-08-06,2018-08-20,3,RJ,telephony,Northeast,4.0
base,ridge,2018-08-06,2018-08-27,4,RJ,telephony,North,2.0
base,ridge,2018-08-06,2018-08-27,4,RJ,telephony,Northeast,4.0
base,ridge,2018-08-06,2018-08-06,1,RS,auto,North,2.0
base,ridge,2018-08-06,2018-08-06,1,RS,auto,South,1.0
base,ridge,2018-08-06,2018-08-13,2,RS,auto,North,2.0
base,ridge,2018-08-06,2018-08-13,2,RS,auto,South,1.0
base,ridge,2018-08-06,2018-08-20,3,RS,auto,North,3.0
base,ridge,2018-08-06,2018-08-27,4,RS,auto,North,3.0
base,ridge,2018-08-06,2018-08-06,1,RS,bed_bath_table,North,4.0
base,ridge,2018-08-06,2018-08-06,1,RS,bed_bath_table,South,2.0
base,ridge,2018-08-06,2018-08-13,2,RS,bed_bath_table,North,5.0
base,ridge,2018-08-06,2018-08-20,3,RS,bed_bath_table,North,6.0
base,ridge,2018-08-06,2018-08-27,4,RS,bed_bath_table,North,7.0
base,ridge,2018-08-06,2018-08-06,1,RS,computers_accessories,South,10.0
base,ridge,2018-08-06,2018-08-13,2,RS,computers_accessories,South,9.0
base,ridge,2018-08-06,2018-08-20,3,RS,computers_accessories,South,10.0
base,ridge,2018-08-06,2018-08-27,4,RS,computers_accessories,South,11.0
base,ridge,2018-08-06,2018-08-06,1,RS,furniture_decor,North,3.0
base,ridge,2018-08-06,2018-08-06,1,RS,furniture_decor,South,2.0
base,ridge,2018-08-06,2018-08-13,2,RS,furniture_decor,North,3.0
base,ridge,2018-08-06,2018-08-13,2,RS,furniture_decor,South,2.0
base,ridge,2018-08-06,2018-08-20,3,RS,furniture_decor,North,4.0
base,ridge,2018-08-06,2018-08-20,3,RS,furniture_decor,South,1.0
base,ridge,2018-08-06,2018-08-27,4,RS,furniture_decor,North,5.0
base,ridge,2018-08-06,2018-08-06,1,RS,garden_tools,North,1.0
base,ridge,2018-08-06,2018-08-13,2,RS,garden_tools,North,1.0
base,ridge,2018-08-06,2018-08-20,3,RS,garden_tools,North,1.0
base,ridge,2018-08-06,2018-08-27,4,RS,garden_tools,North,1.0
base,ridge,2018-08-06,2018-08-06,1,RS,health_beauty,South,8.0
base,ridge,2018-08-06,2018-08-13,2,RS,health_beauty,South,8.0
base,ridge,2018-08-06,2018-08-20,3,RS,health_beauty,South,8.0
base,ridge,2018-08-06,2018-08-27,4,RS,health_beauty,South,8.0
base,ridge,2018-08-06,2018-08-06,1,RS,housewares,South,8.0
base,ridge,2018-08-06,2018-08-13,2,RS,housewares,South,11.0
base,ridge,2018-08-06,2018-08-20,3,RS,housewares,South,10.0
base,ridge,2018-08-06,2018-08-27,4,RS,housewares,South,10.0
base,ridge,2018-08-06,2018-08-06,1,RS,telephony,South,5.0
base,ridge,2018-08-06,2018-08-13,2,RS,telephony,South,5.0
base,ridge,2018-08-06,2018-08-20,3,RS,telephony,South,5.0
base,ridge,2018-08-06,2018-08-27,4,RS,telephony,South,5.0
base,ridge,2018-08-06,2018-08-13,2,RS,watches_gifts,South,1.0
base,ridge,2018-08-06,2018-08-20,3,RS,watches_gifts,South,2.0
base,ridge,2018-08-06,2018-08-27,4,RS,watches_gifts,South,2.0
base,ridge,2018-08-06,2018-08-06,1,SC,bed_bath_table,South,17.0
base,ridge,2018-08-06,2018-08-13,2,SC,bed_bath_table,South,12.0
base,ridge,2018-08-06,2018-08-20,3,SC,bed_bath_table,South,13.0
base,ridge,2018-08-06,2018-08-27,4,SC,bed_bath_table,South,14.0
base,ridge,2018-08-06,2018-08-06,1,SC,computers_accessories,South,7.0
base,ridge,2018-08-06,2018-08-06,1,SC,computers_accessories,Southeast,2.0
base,ridge,2018-08-06,2018-08-13,2,SC,computers_accessories,South,9.0
base,ridge,2018-08-06,2018-08-20,3,SC,computers_accessories,South,9.0
base,ridge,2018-08-06,2018-08-27,4,SC,computers_accessories,South,9.0
base,ridge,2018-08-06,2018-08-06,1,SC,furniture_decor,South,2.0
base,ridge,2018-08-06,2018-08-06,1,SC,furniture_decor,Southeast,4.0
base,ridge,2018-08-06,2018-08-13,2,SC,furniture_decor,South,6.0
base,ridge,2018-08-06,2018-08-20,3,SC,furniture_decor,South,6.0
base,ridge,2018-08-06,2018-08-27,4,SC,furniture_decor,South,6.0
base,ridge,2018-08-06,2018-08-06,1,SC,garden_tools,Central-West,2.0
base,ridge,2018-08-06,2018-08-06,1,SC,garden_tools,South,7.0
base,ridge,2018-08-06,2018-08-13,2,SC,garden_tools,Central-West,3.0
base,ridge,2018-08-06,2018-08-13,2,SC,garden_tools,South,6.0
base,ridge,2018-08-06,2018-08-20,3,SC,garden_tools,Central-West,3.0
base,ridge,2018-08-06,2018-08-20,3,SC,garden_tools,South,5.0
base,ridge,2018-08-06,2018-08-27,4,SC,garden_tools,Central-West,3.0
base,ridge,2018-08-06,2018-08-27,4,SC,garden_tools,South,5.0
base,ridge,2018-08-06,2018-08-06,1,SC,sports_leisure,South,18.0
base,ridge,2018-08-06,2018-08-13,2,SC,sports_leisure,South,18.0
base,ridge,2018-08-06,2018-08-20,3,SC,sports_leisure,South,18.0
base,ridge,2018-08-06,2018-08-27,4,SC,sports_leisure,South,18.0
base,ridge,2018-08-06,2018-08-13,2,SC,watches_gifts,South,9.0
base,ridge,2018-08-06,2018-08-20,3,SC,watches_gifts,South,9.0
base,ridge,2018-08-06,2018-08-27,4,SC,watches_gifts,South,9.0
base,ridge,2018-08-06,2018-08-06,1,SP,auto,Northeast,3.0
base,ridge,2018-08-06,2018-08-06,1,SP,auto,South,5.0
base,ridge,2018-08-06,2018-08-06,1,SP,auto,Southeast,71.0
base,ridge,2018-08-06,2018-08-13,2,SP,auto,Northeast,12.0
base,ridge,2018-08-06,2018-08-13,2,SP,auto,South,5.0
base,ridge,2018-08-06,2018-08-13,2,SP,auto,Southeast,65.0
base,ridge,2018-08-06,2018-08-20,3,SP,auto,Northeast,12.0
base,ridge,2018-08-06,2018-08-20,3,SP,auto,South,6.0
base,ridge,2018-08-06,2018-08-20,3,SP,auto,Southeast,62.0
base,ridge,2018-08-06,2018-08-27,4,SP,auto,Northeast,14.0
base,ridge,2018-08-06,2018-08-27,4,SP,auto,South,7.0
base,ridge,2018-08-06,2018-08-27,4,SP,auto,Southeast,63.0
base,ridge,2018-08-06,2018-08-06,1,SP,bed_bath_table,Southeast,140.0
base,ridge,2018-08-06,2018-08-13,2,SP,bed_bath_table,Central-West,12.0
base,ridge,2018-08-06,2018-08-13,2,SP,bed_bath_table,Northeast,2.0
base,ridge,2018-08-06,2018-08-13,2,SP,bed_bath_table,Southeast,144.0
base,ridge,2018-08-06,2018-08-20,3,SP,bed_bath_table,Central-West,13.0
base,ridge,2018-08-06,2018-08-20,3,SP,bed_bath_table,Northeast,2.0
base,ridge,2018-08-06,2018-08-20,3,SP,bed_bath_table,Southeast,133.0
base,ridge,2018-08-06,2018-08-27,4,SP,bed_bath_table,Central-West,14.0
base,ridge,2018-08-06,2018-08-27,4,SP,bed_bath_table,Northeast,2.0
base,ridge,2018-08-06,2018-08-27,4,SP,bed_bath_table,Southeast,130.0
base,ridge,2018-08-06,2018-08-06,1,SP,computers_accessories,Central-West,9.0
base,ridge,2018-08-06,2018-08-06,1,SP,computers_accessories,Southeast,87.0
base,ridge,2018-08-06,2018-08-13,2,SP,computers_accessories,Central-West,8.0
base,ridge,2018-08-06,2018-08-13,2,SP,computers_accessories,North,7.0
base,ridge,2018-08-06,2018-08-13,2,SP,computers_accessories,Southeast,93.0
base,ridge,2018-08-06,2018-08-20,3,SP,computers_accessories,Central-West,8.0
base,ridge,2018-08-06,2018-08-20,3,SP,computers_accessories,North,6.0
base,ridge,2018-08-06,2018-08-20,3,SP,computers_accessories,Southeast,85.0
base,ridge,2018-08-06,2018-08-27,4,SP,computers_accessories,Central-West,9.0
base,ridge,2018-08-06,2018-08-27,4,SP,computers_accessories,North,7.0
base,ridge,2018-08-06,2018-08-27,4,SP,computers_accessories,Southeast,83.0
base,ridge,2018-08-06,2018-08-06,1,SP,furniture_decor,Southeast,87.0
base,ridge,2018-08-06,2018-08-13,2,SP,furniture_decor,Southeast,96.0
base,ridge,2018-08-06,2018-08-20,3,SP,furniture_decor,Southeast,88.0
base,ridge,2018-08-06,2018-08-27,4,SP,furniture_decor,Southeast,86.0
base,ridge,2018-08-06,2018-08-06,1,SP,garden_tools,Southeast,41.0
base,ridge,2018-08-06,2018-08-13,2,SP,garden_tools,Northeast,1.0
base,ridge,2018-08-06,2018-08-13,2,SP,garden_tools,South,2.0
base,ridge,2018-08-06,2018-08-13,2,SP,garden_tools,Southeast,46.0
base,ridge,2018-08-06,2018-08-20,3,SP,garden_tools,Northeast,2.0
base,ridge,2018-08-06,2018-08-20,3,SP,garden_tools,South,2.0
base,ridge,2018-08-06,2018-08-20,3,SP,garden_tools,Southeast,46.0
base,ridge,2018-08-06,2018-08-27,4,SP,garden_tools,Northeast,2.0
base,ridge,2018-08-06,2018-08-27,4,SP,garden_tools,South,3.0
base,ridge,2018-08-06,2018-08-27,4,SP,garden_tools,Southeast,48.0
base,ridge,2018-08-06,2018-08-06,1,SP,health_beauty,Southeast,160.0
base,ridge,2018-08-06,2018-08-13,2,SP,health_beauty,Central-West,16.0
base,ridge,2018-08-06,2018-08-13,2,SP,health_beauty,North,11.0
base,ridge,2018-08-06,2018-08-13,2,SP,health_beauty,Northeast,13.0
base,ridge,2018-08-06,2018-08-13,2,SP,health_beauty,Southeast,152.0
base,ridge,2018-08-06,2018-08-20,3,SP,health_beauty,Central-West,16.0
base,ridge,2018-08-06,2018-08-20,3,SP,health_beauty,North,11.0
base,ridge,2018-08-06,2018-08-20,3,SP,health_beauty,Northeast,14.0
base,ridge,2018-08-06,2018-08-20,3,SP,health_beauty,Southeast,145.0
base,ridge,2018-08-06,2018-08-27,4,SP,health_beauty,Central-West,17.0
base,ridge,2018-08-06,2018-08-27,4,SP,health_beauty,North,11.0
base,ridge,2018-08-06,2018-08-27,4,SP,health_beauty,Northeast,14.0
base,ridge,2018-08-06,2018-08-27,4,SP,health_beauty,Southeast,139.0
base,ridge,2018-08-06,2018-08-06,1,SP,housewares,Central-West,17.0
base,ridge,2018-08-06,2018-08-06,1,SP,housewares,Southeast,112.0
base,ridge,2018-08-06,2018-08-13,2,SP,housewares,Central-West,16.0
base,ridge,2018-08-06,2018-08-13,2,SP,housewares,North,5.0
base,ridge,2018-08-06,2018-08-13,2,SP,housewares,Northeast,5.0
base,ridge,2018-08-06,2018-08-13,2,SP,housewares,Southeast,114.0
base,ridge,2018-08-06,2018-08-20,3,SP,housewares,Central-West,15.0
base,ridge,2018-08-06,2018-08-20,3,SP,housewares,North,5.0
base,ridge,2018-08-06,2018-08-20,3,SP,housewares,Northeast,5.0
base,ridge,2018-08-06,2018-08-20,3,SP,housewares,Southeast,103.0
base,ridge,2018-08-06,2018-08-27,4,SP,housewares,Central-West,16.0
base,ridge,2018-08-06,2018-08-27,4,SP,housewares,North,5.0
base,ridge,2018-08-06,2018-08-27,4,SP,housewares,Northeast,4.0
base,ridge,2018-08-06,2018-08-27,4,SP,housewares,Southeast,101.0
base,ridge,2018-08-06,2018-08-06,1,SP,sports_leisure,Southeast,89.0
base,ridge,2018-08-06,2018-08-13,2,SP,sports_leisure,Southeast,94.0
base,ridge,2018-08-06,2018-08-20,3,SP,sports_leisure,Southeast,88.0
base,ridge,2018-08-06,2018-08-27,4,SP,sports_leisure,Southeast,85.0
base,ridge,2018-08-06,2018-08-06,1,SP,telephony,Central-West,10.0
base,ridge,2018-08-06,2018-08-06,1,SP,telephony,Southeast,46.0
base,ridge,2018-08-06,2018-08-13,2,SP,telephony,Central-West,8.0
base,ridge,2018-08-06,2018-08-13,2,SP,telephony,Northeast,2.0
base,ridge,2018-08-06,2018-08-13,2,SP,telephony,South,7.0
base,ridge,2018-08-06,2018-08-13,2,SP,telephony,Southeast,54.0
base,ridge,2018-08-06,2018-08-20,3,SP,telephony,Central-West,8.0
base,ridge,2018-08-06,2018-08-20,3,SP,telephony,Northeast,2.0
base,ridge,2018-08-06,2018-08-20,3,SP,telephony,South,7.0
base,ridge,2018-08-06,2018-08-20,3,SP,telephony,Southeast,50.0
base,ridge,2018-08-06,2018-08-27,4,SP,telephony,Central-West,8.0
base,ridge,2018-08-06,2018-08-27,4,SP,telephony,Northeast,3.0
base,ridge,2018-08-06,2018-08-27,4,SP,telephony,South,7.0
base,ridge,2018-08-06,2018-08-27,4,SP,telephony,Southeast,50.0
base,ridge,2018-08-06,2018-08-06,1,SP,watches_gifts,Central-West,11.0
base,ridge,2018-08-06,2018-08-06,1,SP,watches_gifts,Northeast,10.0
base,ridge,2018-08-06,2018-08-06,1,SP,watches_gifts,South,5.0
base,ridge,2018-08-06,2018-08-06,1,SP,watches_gifts,Southeast,81.0
base,ridge,2018-08-06,2018-08-13,2,SP,watches_gifts,Central-West,11.0
base,ridge,2018-08-06,2018-08-13,2,SP,watches_gifts,North,5.0
base,ridge,2018-08-06,2018-08-13,2,SP,watches_gifts,Northeast,23.0
base,ridge,2018-08-06,2018-08-13,2,SP,watches_gifts,Southeast,93.0
base,ridge,2018-08-06,2018-08-20,3,SP,watches_gifts,Central-West,11.0
base,ridge,2018-08-06,2018-08-20,3,SP,watches_gifts,North,5.0
base,ridge,2018-08-06,2018-08-20,3,SP,watches_gifts,Northeast,23.0
base,ridge,2018-08-06,2018-08-20,3,SP,watches_gifts,Southeast,90.0
base,ridge,2018-08-06,2018-08-27,4,SP,watches_gifts,Central-West,11.0
base,ridge,2018-08-06,2018-08-27,4,SP,watches_gifts,North,6.0
base,ridge,2018-08-06,2018-08-27,4,SP,watches_gifts,Northeast,24.0
base,ridge,2018-08-06,2018-08-27,4,SP,watches_gifts,Southeast,90.0
base,ridge,2018-08-13,2018-08-13,1,MG,bed_bath_table,Central-West,1.0
base,ridge,2018-08-13,2018-08-13,1,MG,bed_bath_table,Northeast,13.0
